ProfUIN,ProfName,DepartmentName,Age,Gender
710,Margaret Goodell,PHIL,65,Male
711,Daniel Hartwig,CHEM,36,Male
712,James Mcneal,BIO,34,Female
713,Jaime Jeronimo,STAT,60,Male
714,Bessie Roth,ECE,66,Male
715,Nola Clarke,BIO,43,Male
716,Karen Richburg,MUS,68,Male
717,Daisy Rosenthal,ASTR,31,Male
718,Michelle Taylor,HIST,44,Female
719,Michael Bledsoe,ASTR,30,Female
720,Kimberly Vesely,ECE,50,Female
721,James Melton,HIST,54,Female
722,Jane Hutson,BIO,34,Female
723,Michael Spear,PHYS,66,Male
724,Eugene Tyler,ECON,34,Female
725,Lavern Mcdaniel,BIO,63,Male
726,Fred Britcher,BIO,64,Female
727,Charles Goodwin,ECE,68,Female
728,Frances Parker,HIST,50,Female
729,Randy Anderson,PHIL,52,Male
730,Vanessa Thomas,MATH,67,Female
731,Hugh Filmore,ART,70,Female
732,Judith Parker,ECON,37,Female
733,Rebecca Lane,ECON,41,Male
734,Roy Hoffmann,CHEM,39,Female
735,Joseph Trevino,MUS,63,Female
736,Elaine Cecil,STAT,56,Female
737,Barbara Ortega,PHIL,41,Female
738,Jesus Conley,ART,54,Female
739,Hugh Sontag,CSCE,61,Male
740,Marjorie Pease,ART,47,Male
741,Shane Wilson,ECON,62,Female
742,Katharine Newton,BIO,50,Female
743,Melissa Sharp,MATH,58,Male
744,Christine Neace,STAT,30,Female
745,Estella Anderson,STAT,29,Male
746,Margaret Miner,ENG,27,Female
747,Tracy Ritchie,ECON,49,Male
748,Aaron Domingo,ENG,25,Male
749,Leslie Dorsey,CHEM,63,Male
750,Minnie Arguello,MUS,53,Male
751,Melissa Curtis,CSCE,46,Female
752,Anna Burton,ASTR,42,Male
753,Samuel Hughes,CHEM,68,Male
754,Margret Ferretti,ART,30,Male
755,Santos Grant,ECE,36,Male
756,Elizabeth Salazar,BIO,29,Female
757,Nathan Vinson,ECE,49,Male
758,Paul Baker,MUS,25,Male
759,Elizabeth Ward,BIO,36,Female
760,Stephanie Reyes,ASTR,25,Male
761,Benita Neil,CHEM,64,Female
762,James Black,ASTR,65,Male
763,Eduardo Freyermuth,MATH,30,Male
764,Marcus Langley,HIST,50,Female
765,Angela Wise,MUS,48,Female
766,Fred Carter,PSY,39,Female
767,Marian Patten,PHYS,27,Male
768,Francie Schiffman,ASTR,34,Female
769,Mona Lewis,PHIL,46,Male
770,Monty Juenemann,ASTR,44,Male
771,Fay Stokes,ASTR,68,Male
772,Ann Nichols,ART,39,Female
773,Anthony Griffith,ENG,68,Male
774,John Pope,CHEM,59,Male
775,Sheila Mullenix,STAT,43,Female
776,Elizabeth Latham,PSY,61,Male
777,Lane Williams,CHEM,27,Male
778,Don Curley,ENG,33,Male
779,Jae Duenes,PSY,38,Male
780,Beverley Fischer,CSCE,45,Male
781,Frieda Creighton,STAT,60,Female
782,Larhonda Belk,MUS,48,Female
783,John Fussell,ART,67,Male
784,Justin Franklin,BIO,27,Male
785,Robert Franklin,ENG,63,Male
786,Carroll Ramirez,STAT,49,Male
787,Alfred Wheeler,PHIL,59,Male
788,Mary Derouen,BIO,43,Female
789,Amanda Nelson,PHYS,67,Male
790,Millie Mccormack,STAT,69,Female
791,Richard Blanc,ASTR,51,Male
792,Katharine Berger,CHEM,34,Male
793,Heather Jones,BIO,39,Male
794,Gwen Olson,MUS,65,Male
795,Valeria Mcintyre,MATH,43,Male
796,Jared Boston,HIST,61,Male
797,Wayne Sliwa,ECE,29,Female
798,Grace Kerr,HIST,54,Male
799,Willie Lawrence,ENG,32,Male
800,Michael Norwood,PSY,25,Male
801,Donald Duey,BIO,33,Female
802,Nancy Mcgee,PHYS,34,Male
803,Patricia Robey,PHIL,50,Female
804,James Gonzalez,BIO,31,Male
805,Jo Brewer,PHIL,46,Male
806,Janelle Mcknight,HIST,57,Male
807,Celestine Flores,CHEM,58,Male
808,Tony Mueller,ECON,64,Female
809,Robert Taylor,PHYS,47,Male
810,Roy Villa,STAT,44,Male
811,Nolan Smith,CHEM,37,Female
812,Jesse Baker,CSCE,53,Female
813,Don Gates,MATH,39,Female
814,Donald Broun,STAT,57,Female
815,Michael Leng,ASTR,59,Female
816,Karen Hidvegi,MUS,57,Male
817,Ronald Webb,ASTR,64,Female
818,Rico Loesch,ENG,65,Female
819,Jennifer Roberts,ECON,38,Male
820,Floyd Sparks,ENG,70,Male
821,Maria Mack,PSY,31,Male
822,Arlene Rodgers,ECE,28,Male
823,Deborah White,HIST,41,Female
824,Larry Slauson,MUS,31,Female
825,Veronica Mcculley,MATH,53,Male
826,Gary Loza,STAT,60,Male
827,Karin Sanchez,ASTR,70,Male
828,Cameron Shunk,PHIL,66,Male
829,Thomas Kennedy,CHEM,49,Male
830,Grady Cox,PSY,46,Male
831,Richard Morales,PHYS,52,Male
832,James Herrmann,CSCE,64,Female
833,Daniel Schaefer,PHIL,70,Male
834,Roy Goodrich,ECON,45,Male
835,Jordan Mcnabb,MATH,44,Female
836,Paul Anderson,ECE,26,Female
837,George Parker,STAT,52,Female
838,John Sherlock,ART,58,Male
839,Ilene Young,STAT,40,Female
840,Oscar Vance,ART,48,Male
841,Nelson Kendrick,CHEM,29,Male
842,Kimberly Garcia,STAT,53,Female
843,Curtis Gunther,ENG,45,Female
844,Steven Parks,MUS,55,Female
845,Lee Dyer,BIO,48,Male
846,Frank Hernandez,HIST,29,Male
847,Richard Barrett,BIO,58,Female
848,Dan Delagarza,HIST,50,Female
849,Kevin Rice,ART,46,Female
850,Norman Silva,MATH,61,Male
851,Jessica Williams,PHYS,69,Male
852,Humberto Spencer,PSY,58,Male
853,Romona Linkous,CHEM,67,Female
854,Gary Mace,ART,65,Male
855,Christine Pawlosky,ASTR,40,Male
856,Dorothy Jones,CSCE,58,Female
857,Lee Torres,ART,32,Male
858,Bridgett Owens,CSCE,33,Male
859,Randal Clifford,BIO,55,Male
860,Alejandro Hall,MATH,43,Female
861,Quintin Rauf,PHYS,38,Female
862,Billy Evans,PHYS,67,Female
863,Eduardo Burns,BIO,36,Male
864,Marcus Daniel,CHEM,43,Female
865,Annie Pearson,STAT,50,Male
866,Thomas Mendez,ECON,26,Female
867,Thomas Hills,PHIL,46,Male
868,Mark Williams,HIST,53,Male
869,George Coy,ART,35,Female
870,Timothy Rader,ASTR,27,Male
871,Patricia Calloway,BIO,56,Female
872,Andrea Pena,CHEM,41,Female
873,Jordan Corvera,CHEM,48,Female
874,Sandra Buckley,ART,46,Male
875,Dominick Askew,STAT,31,Female
876,Peggy Medina,PHIL,35,Female
877,Ruth Bolden,HIST,54,Female
878,Jeffrey Evans,STAT,44,Male
879,Andrea Sparrow,PHIL,37,Male
880,John Lechleidner,PHIL,28,Female
881,Matthew Miller,STAT,35,Male
882,Evelyn Metzger,BIO,50,Female
883,Rick Beal,ECE,48,Male
884,Iva Mcnabb,CHEM,61,Female
885,Lisa Benitez,MUS,41,Male
886,Erin Muhammad,MUS,26,Female
887,Beatrice Myers,MUS,40,Male
888,Beverly Loew,CSCE,38,Male
889,Kent Lake,PHYS,42,Female
890,William Keller,HIST,47,Female
891,Marvin Montoya,MATH,46,Female
892,Lisa Zacharias,HIST,30,Female
893,Clyde Trible,PHIL,44,Female
894,Philip Spence,MATH,60,Female
895,Roberta Norris,HIST,28,Male
896,Betty Futch,MUS,60,Female
897,Lorraine Ward,MUS,63,Male
898,James Coons,HIST,34,Female
899,Alicia Smith,ASTR,45,Female
900,David Smith,BIO,33,Male
901,Kimberly Anderson,PHIL,69,Male
902,Kenneth Esposito,HIST,35,Male
903,Shirley Olaughlin,ASTR,54,Male
904,James Steinberg,ASTR,42,Female
905,Richard Doucett,PHYS,39,Female
906,Sally Hesser,STAT,33,Male
907,Michael Arnold,ECE,64,Male
908,John File,PSY,55,Male
909,Bertha Seiber,MATH,26,Female
910,Harold Paulsen,ENG,31,Female
911,Carl Vadasy,STAT,69,Female
912,Luke Foley,STAT,28,Female
913,Janet Mendez,PHYS,55,Male
914,Timothy Porter,ECE,68,Female
915,Fran Carter,PHYS,68,Male
916,Jerry Kratky,MUS,64,Female
917,Rosalinda Wessner,ENG,30,Female
918,Marie Poli,MUS,65,Male
919,Joel Griffin,MATH,38,Male
920,Clifford Roland,ART,59,Female
921,Albert Holt,BIO,65,Female
922,Billie Simpson,BIO,43,Female
923,Becky Hernandez,PHIL,42,Male
924,Juliette Colbert,CHEM,54,Female
925,Michael Worsham,CHEM,31,Female
926,Robert Smith,PHYS,34,Male
927,Eddie Powers,MATH,68,Female
928,Frances Bittinger,ENG,69,Female
929,Margaret Cunningham,ECE,61,Male
930,Lori Enoch,HIST,41,Female
931,Betty Garguilo,MUS,55,Female
932,Lara Burton,ART,56,Male
933,Mary Williams,ART,51,Female
934,Melissa Johnson,ART,58,Male
935,Ronnie Gonzales,PHIL,30,Female
936,Steven Ogorman,CSCE,63,Male
937,Corey Kimball,ECON,25,Female
938,Benjamin Wille,CHEM,58,Male
939,Brigette Hill,PHIL,48,Female
940,Richard Taylor,HIST,58,Female
941,Nathaniel Coachman,ENG,39,Female
942,Robert Williamson,HIST,27,Female
943,Mary Dickman,CSCE,57,Female
944,Marie Ester,ECON,58,Female
945,Manuela Carlton,PHIL,37,Female
946,Precious Burrell,CHEM,35,Male
947,Maria Bethell,MATH,40,Female
948,Pat Holbrook,CSCE,66,Male
949,Amber Marsh,ECE,66,Male
950,Judy Creger,MUS,39,Male
951,Andrea Ceovantes,STAT,54,Male
952,David Conroy,CSCE,27,Male
953,Matthew Gillespie,CHEM,35,Female
954,Claude Trotter,BIO,63,Male
955,Roy Smith,ART,29,Female
956,Deborah Medina,ART,70,Female
957,Richard Powell,ART,32,Male
958,Kevin Lewis,PHIL,37,Female
959,Maria Freeland,BIO,47,Female
960,Melissa Norman,MATH,53,Male
961,Santiago Madlung,ECON,50,Male
962,Jimmie Magnuson,CSCE,64,Male
963,Gladis Theiss,MATH,29,Female
964,Pedro Murphy,HIST,63,Male
965,Ann Cheung,MATH,49,Female
966,Roy Coleman,PSY,64,Female
967,Joseph Goad,ART,43,Male
968,Philip Rufe,PSY,30,Female
969,Denise Gagne,ENG,39,Male
970,Maybelle Tutor,ASTR,62,Female
971,Patricia Turner,ART,42,Male
972,Craig Davis,ART,37,Male
973,Laura Paker,MUS,39,Female
974,Morgan Paquette,STAT,52,Male
975,George Heimbach,ART,63,Female
976,Theresa Tillman,CSCE,58,Male
977,Patrick Paradis,PHYS,56,Male
978,Raymond Boschert,CHEM,46,Female
979,Kevin Prestridge,BIO,28,Female
980,Leslie Baughman,STAT,34,Female
981,Lesley Maldonado,PHYS,53,Male
982,Melinda Hammond,BIO,43,Male
983,Audrey Copeland,MATH,50,Male
984,Charles Kiser,CHEM,37,Female
985,James Gray,BIO,39,Male
986,Douglas Wilson,CSCE,59,Male
987,Marianna Soolua,ECE,45,Female
988,Sandra Carstens,HIST,27,Male
989,Larry Marler,MATH,65,Female
990,Carol Smith,ENG,46,Male
991,Regina Wildner,ENG,28,Female
992,Bill Soloman,STAT,50,Male
993,Jerry Brandenburg,CHEM,44,Male
994,Carlo Carlson,PSY,66,Male
995,Ronald Bartkowiak,PSY,36,Male
996,Rodney Otto,CSCE,58,Female
997,Richard Bacon,BIO,55,Female
998,Robert Duvall,ASTR,38,Female
999,Doris Bonds,ECON,48,Male
1000,James Sanders,PHYS,28,Male
1001,Deena Adams,MATH,63,Male
1002,Ian Gremo,BIO,65,Female
1003,Lisa Feldman,ART,56,Male
1004,Robert Martin,PSY,25,Female
1005,Jesse Bursley,ART,38,Male
1006,Michele Zambelli,PHYS,66,Male
1007,Tiffany Hembree,ART,64,Male
1008,Daniel Lee,ECON,43,Female
1009,Marc Ledezma,PSY,67,Female
1010,Enoch Alvares,PSY,59,Male
1011,Helen Barlow,PHYS,61,Male
1012,Jonathan Mcclung,MUS,55,Male
1013,Jamie Deutscher,PHIL,25,Female
1014,Kelly Parenti,ECON,66,Male
1015,Douglas Pham,CHEM,44,Female
1016,Kevin Moore,ASTR,40,Female
1017,Mary Garrison,PHYS,53,Female
1018,Charles Seaton,ECE,66,Female
1019,Shawn Sauter,PSY,40,Male
1020,Bobby Daniels,PHYS,37,Male
1021,Jay Mellerson,ASTR,37,Male
1022,Ann Bazemore,ECON,31,Male
1023,David Montgomery,CHEM,39,Male
1024,Gordon Coleman,MATH,54,Male
1025,Majorie Coss,HIST,63,Female
1026,Tammy Butler,ECON,55,Female
1027,Edna Grayson,ASTR,29,Male
1028,Mary Holden,HIST,28,Male
1029,Cecilia Trujillo,ECE,39,Male
1030,Jeri Acuff,STAT,62,Female
1031,Ronald Morrill,HIST,26,Male
1032,Aaron Slough,ART,69,Female
1033,John Zorns,ECON,47,Female
1034,Michael Gamble,ECE,51,Female
1035,Howard Brown,HIST,35,Female
1036,Teri Walker,CSCE,70,Female
1037,Gustavo Branch,ART,49,Male
1038,Louise Carr,PHIL,55,Female
1039,Ashley Gonzalez,ART,38,Female
1040,Eric Guido,MUS,35,Male
1041,Jamie Hollingsworth,HIST,62,Female
1042,Katie Larsen,ART,33,Female
1043,William Linscott,ENG,67,Female
1044,Kimberly Neff,ECON,65,Male
1045,Eddie Gallardo,BIO,61,Female
1046,Joshua Mclaughlin,ART,63,Female
1047,Virgil Kirby,BIO,53,Female
1048,Joseph Durst,PHIL,57,Female
1049,Scott Racine,STAT,68,Female
1050,Thomas Harris,PSY,50,Female
1051,Amy Oden,ASTR,27,Male
1052,Michelle Dumont,BIO,56,Female
1053,Betty Williams,CSCE,70,Female
1054,Maude Rasmussen,HIST,36,Male
1055,Richard Evans,ECE,27,Male
1056,Linda Johansen,ECON,40,Male
1057,Jeremy Pitts,ECON,58,Female
1058,Randall Okeefe,MUS,29,Male
1059,Karen Evans,ASTR,53,Female
1060,Jack Miller,HIST,53,Male
1061,Rebecca Wolfe,PHYS,69,Female
1062,Jeffrey Gomez,ART,57,Male
1063,John Singleton,STAT,41,Female
1064,Leon Griswold,ENG,25,Female
1065,Robert Walker,ART,52,Female
1066,Cody Marshall,STAT,43,Male
1067,Rhonda Vang,PSY,48,Male
1068,Salvatore Daulton,ECON,52,Male
1069,Nannie Gallegos,BIO,53,Male
1070,Robert Lee,ART,39,Female
1071,Jared Simmons,PSY,37,Female
1072,Phyllis Lehnortt,HIST,29,Female
1073,Tracy Condon,PHIL,51,Male
1074,Lois Lopez,ECON,32,Female
1075,Juliette Bell,ENG,44,Female
1076,Robert Warren,CHEM,49,Female
1077,Ruth Cathey,MATH,50,Male
1078,Joseph Bono,PSY,32,Female
1079,Cinda Roman,ENG,56,Female
1080,Jeff Guidice,PHIL,50,Female
1081,Howard Kelley,PSY,25,Female
1082,Merle Morales,BIO,60,Female
1083,James Tran,HIST,27,Male
1084,Kenneth Myers,ASTR,35,Female
1085,Randy Allain,MUS,27,Male
1086,Christopher Holder,STAT,66,Male
1087,Eva Lee,ENG,42,Female
1088,Michael Lanier,PHIL,27,Male
1089,Beatrice Robinette,CSCE,34,Female
1090,Bobby Chamberland,BIO,68,Female
1091,Jean Diaz,PSY,58,Female
1092,Joanne Debose,BIO,36,Male
1093,Joseph Meek,ART,42,Male
1094,Pat Viteri,PHIL,31,Female
1095,Barry Mathis,ECON,36,Female
1096,Willis Smith,PHIL,56,Male
1097,Jane Antone,STAT,33,Male
1098,Ben Walters,PHYS,58,Female
1099,Frank Binder,PHIL,59,Female
1100,Charles Riley,ECE,67,Male
1101,Leonard Ostrander,STAT,39,Female
1102,Kristine Bolden,PSY,43,Male
1103,Raymond Wagner,ART,68,Female
1104,Paul Pax,STAT,66,Female
1105,Fay Montes,PHIL,38,Male
1106,Diana Reed,CSCE,50,Female
1107,Barbara Andueza,CSCE,52,Female
1108,Christina Rosales,ART,62,Male
1109,Maribel Johnson,CHEM,27,Female
1110,Mary Friel,ENG,51,Female
1111,Bonnie Shin,ECE,49,Female
1112,Dwight Pischke,ECE,70,Female
1113,Adam Gaiser,PHYS,60,Male
1114,Bob Hernandez,ART,36,Male
1115,Pamela Mendoza,MUS,40,Female
1116,Sharlene Champ,CSCE,42,Female
1117,Julia Reynoldson,ECON,38,Female
1118,Jose Gomez,PHIL,48,Male
1119,Virginia Price,MUS,40,Male
1120,Dorothy Shultz,MUS,42,Female
1121,Tiffany Gover,MUS,36,Female
1122,Amanda Kane,HIST,70,Male
1123,Sally Mann,ECON,31,Female
1124,Mike Castillo,ENG,55,Male
1125,Mary Matthews,ECON,40,Female
1126,Linda Heard,CHEM,39,Female
1127,Sylvia Woolem,HIST,61,Male
1128,Chandra Alford,ART,32,Male
1129,Richard Reyes,ART,57,Female
1130,Sandra Barron,HIST,44,Male
1131,Donald Underhill,STAT,45,Male
1132,Henry Mazza,PHYS,47,Female
1133,Daniel Hooper,CSCE,62,Male
1134,John Durkee,ECE,39,Male
1135,Carlos Holberg,STAT,49,Male
1136,Amelia Allbee,MUS,57,Male
1137,Donna Porter,ECON,33,Female
1138,Clarence Simmons,STAT,31,Female
1139,Rick Sibley,ENG,41,Female
1140,Forest Nance,CSCE,33,Male
1141,Geraldine Tucker,ECON,64,Male
1142,Carrie Cavazos,CHEM,52,Female
1143,Reggie Bishop,CHEM,66,Female
1144,Nancy Cleckler,ENG,28,Male
1145,Tiffany Mckee,ASTR,27,Male
1146,Erin Teal,MATH,51,Female
1147,Samantha Simpkins,ECON,63,Female
1148,John Taylor,MATH,64,Male
1149,Kimberly Stanford,ENG,63,Male
1150,Jeffrey Wilson,PHYS,31,Male
1151,Amy Greenfield,STAT,39,Male
1152,Deshawn Binder,ASTR,48,Male
1153,William Jensen,CSCE,61,Male
1154,Marie Ruelas,ENG,41,Female
1155,Phyllis Simmons,PHIL,33,Female
1156,Nancy Hall,STAT,67,Male
1157,Mary Mcmillen,ECON,49,Male
1158,David Melena,HIST,61,Male
1159,Frances Copeland,ASTR,68,Male
1160,Maria Simmonds,ART,70,Female
1161,Dale Mavraganis,PHYS,33,Male
1162,Jamie Green,ART,38,Female
1163,Sara Hepler,PSY,64,Female
1164,Lisa Verge,ASTR,60,Female
1165,Traci Azar,PHYS,42,Male
1166,Thomas Haggerty,ECE,45,Male
1167,Ann Collins,CSCE,62,Male
1168,Cory Hidalgo,STAT,35,Female
1169,Tera Scheffler,MUS,25,Female
1170,David White,MATH,30,Female
1171,Tempie Thrasher,ECON,61,Male
1172,Becky Rocco,HIST,69,Male
1173,Laura Hall,STAT,69,Female
1174,Christine Nass,CSCE,58,Male
1175,Christopher Thompson,ART,53,Male
1176,Tran Tramel,CSCE,32,Male
1177,Leslie Greenwell,STAT,64,Male
1178,John Kennedy,HIST,55,Female
1179,Walter Watkins,PHYS,27,Male
1180,Inocencia Stinchfield,PHIL,39,Female
1181,Vicky Grotts,PSY,62,Female
1182,Leslie Burton,BIO,36,Male
1183,Tara Pajtas,PHYS,29,Female
1184,Wendy Kennedy,ASTR,61,Female
1185,Irene Wick,ART,58,Male
1186,William Feltman,HIST,45,Female
1187,Dorothy Chung,BIO,59,Male
1188,Karen Brown,MATH,62,Male
1189,Benjamin Isom,MUS,45,Female
1190,Kevin Guebert,PSY,55,Male
1191,Thelma Geis,ASTR,36,Female
1192,Stephanie Mccleary,ECON,51,Male
1193,Jordon Sawyer,ASTR,53,Male
1194,Candice Acencio,CHEM,28,Female
1195,Ryan Greer,HIST,32,Female
1196,Pauline Blum,PSY,47,Male
1197,Megan Wagner,ECE,56,Male
1198,Anne Williams,PHIL,27,Male
1199,Rachel Waterer,CSCE,55,Female
1200,Ronald Edwards,ASTR,44,Male
1201,Edward Brown,HIST,53,Male
1202,Heather Boswell,PSY,26,Male
1203,Tiffany Shuler,ART,31,Male
1204,Brian Thompson,STAT,61,Female
1205,Ronald Campbell,CSCE,26,Female
1206,Susan Tesoriero,BIO,26,Male
1207,Candice Rozier,ENG,48,Male
1208,Rick Schneider,MUS,28,Male
1209,Alan Morehouse,CHEM,45,Female
1210,Evelyn Guttirez,STAT,56,Male
1211,Richard Amado,STAT,52,Female
1212,Kathryn Hopkins,STAT,28,Male
1213,Justin Morrison,ECON,68,Male
1214,Carrie White,MATH,51,Male
1215,Jeanne Smith,ART,39,Male
1216,Curtis Reyes,PHYS,37,Male
1217,Thomas Arnold,HIST,28,Male
1218,Margie Rouse,CSCE,47,Female
1219,Nellie Denny,ART,52,Female
1220,Theresa Steffen,PHIL,54,Male
1221,Erin Barnett,PSY,45,Female
1222,Sharon Valdes,ASTR,34,Female
1223,Laura Brunner,ECE,37,Female
1224,Kenneth Pullis,STAT,65,Female
1225,Linda Curtis,ECE,60,Male
1226,Leopoldo Lyons,MUS,32,Male
1227,Crystal Audette,PHIL,25,Male
1228,John Winn,ENG,70,Male
1229,Rachel Dodson,ART,41,Female
1230,Devon Fyall,PSY,33,Male
1231,Joanna Hawkins,STAT,39,Male
1232,Kevin Sisson,MATH,32,Female
1233,Frank Riis,PHIL,36,Female
1234,David Webb,BIO,68,Male
1235,Malinda Buchanan,PHIL,69,Female
1236,Kenneth Myers,BIO,34,Male
1237,Gerry King,MATH,39,Female
1238,Eddie Lynch,STAT,64,Female
1239,Robert Jenkins,PHYS,30,Female
1240,Richard Andres,ART,37,Male
1241,Jon Lopez,PHIL,26,Female
1242,Arthur Barnett,PHYS,54,Male
1243,Christopher Welch,PHIL,38,Male
1244,Sarah Washington,ART,39,Female
1245,Judy Terry,STAT,34,Male
1246,Frank Strawderman,STAT,25,Female
1247,Linda Dennis,PSY,28,Male
1248,Ira Bales,CSCE,46,Female
1249,Natalia Brewster,ENG,33,Female
1250,Dorthy Riddle,PSY,25,Female
1251,Shirley Merritt,PHIL,67,Female
1252,Tara Sawyers,PHIL,46,Female
1253,Mark Payne,ENG,47,Male
1254,Christopher Edwards,CSCE,60,Male
1255,Deborah Branch,HIST,69,Male
1256,John Hare,STAT,36,Female
1257,Robert Cromer,HIST,62,Male
1258,Laurie Williams,ECON,29,Male
1259,Alice Phillips,ART,34,Male
1260,Rose Hall,CHEM,59,Female
1261,Jean Boyer,CHEM,33,Female
1262,Desiree Lisa,PSY,65,Female
1263,Bertha Smith,ART,65,Male
1264,Ashley Andrews,ECE,52,Female
1265,Maria Collins,CSCE,30,Male
1266,Sally Bustios,PHIL,57,Male
1267,Eddy Lotti,HIST,61,Male
1268,Dana Brinlee,CSCE,31,Female
1269,Kyle Currie,PSY,37,Male
1270,Joyce Soto,CHEM,40,Female
1271,Marsha Hicks,ENG,31,Male
1272,Evelyn Pierson,ECON,67,Male
1273,Deanna Chavarria,ECON,31,Female
1274,Nathan Komara,ASTR,53,Male
1275,Nicholas Washer,ECON,56,Male
1276,Stacy Brown,ECON,44,Male
1277,James Moffett,PHIL,27,Female
1278,Jeanette Fleeman,PHYS,49,Male
1279,Maryam Ferguson,ECE,42,Female
1280,Mary Alexander,CSCE,32,Male
1281,Christopher Mccord,ASTR,65,Female
1282,Christine Castillo,ECON,44,Female
1283,Rosalyn Mickelson,CHEM,60,Female
1284,John Daly,PHIL,52,Male
1285,Joseph Olds,CSCE,30,Male
1286,Billie Crews,CSCE,70,Female
1287,Denise Hinojos,ART,44,Female
1288,Betty Hill,PHIL,27,Male
1289,Rodney Jones,ART,33,Male
1290,Aubrey Dupuis,MUS,34,Female
1291,Kent Murphy,ECON,52,Male
1292,Katherine Ballew,CSCE,39,Male
1293,Stephanie Wright,PHYS,52,Male
1294,Charles Applewhite,PHIL,25,Female
1295,Leslie Carlisle,MATH,41,Female
1296,Joseph Perrin,BIO,27,Female
1297,Rosemary Gray,PSY,60,Female
1298,Mitch Landry,PSY,61,Male
1299,Karen Heller,CSCE,31,Female
1300,Daniel Baber,ART,43,Male
1301,James Lang,ECON,40,Female
1302,Brian Thomas,ECON,41,Male
1303,Jennifer Polanski,ART,29,Male
1304,Dorothy Roop,PHYS,63,Male
1305,Sammy Cardenas,STAT,30,Female
1306,Burton Mock,ECON,34,Male
1307,Elizabeth Buck,PSY,43,Male
1308,Betty Holt,BIO,44,Male
1309,Donna Brown,ENG,31,Male
1310,Dorothy Pryor,ART,36,Female
1311,Shannan Jackson,ASTR,51,Female
1312,Charmaine Cabanilla,MATH,51,Female
1313,Elizabeth Torres,MATH,49,Male
1314,James Sherrod,MATH,44,Male
1315,William Lussier,MATH,54,Female
1316,Richard Mclaughlin,PHIL,26,Female
1317,Shanon Speer,ECE,68,Female
1318,Katherine Pearce,ECON,43,Female
1319,Greg Mcgowan,PHYS,37,Male
1320,Shirley Stein,CHEM,52,Female
1321,Sandra Oconnell,ECE,66,Male
1322,Carol Creagh,PHIL,35,Female
1323,Christopher Thomas,PHIL,48,Male
1324,Hwa Joyner,STAT,27,Male
1325,Roger Mcdaniel,CSCE,30,Female
1326,David Rhine,MATH,60,Female
1327,Jerry Bell,ART,62,Male
1328,Minnie Serrano,MATH,35,Male
1329,Penny Hart,PHIL,40,Male
1330,Michelle Eubanks,ASTR,39,Male
1331,David Vanderploeg,STAT,31,Female
1332,Michelle Leiva,PHIL,35,Female
1333,Daniel Mortensen,ENG,59,Male
1334,Kareem Yarbrough,STAT,57,Female
1335,Anthony Buckingham,ECON,29,Male
1336,Dixie Fleming,PHYS,39,Female
1337,Julia Guevara,ECON,54,Female
1338,Wendy Nagel,PHYS,54,Female
1339,Francisco Terepka,ECON,27,Male
1340,Mary Kania,PSY,47,Male
1341,Frances Beardsley,PSY,70,Male
1342,Ronnie Gordon,ASTR,60,Male
1343,Teresa Tudor,ASTR,48,Female
1344,Craig Sojka,MUS,65,Male
1345,Marvin White,CSCE,67,Female
1346,Mario Lunt,STAT,57,Female
1347,Michael Johnson,ECON,50,Male
1348,Veronica Simpson,CHEM,50,Female
1349,Cynthia Redden,ECE,32,Female
1350,Leana Tracy,BIO,65,Male
1351,Shannon Sekel,CSCE,51,Male
1352,Debra Takata,MATH,65,Female
1353,Christopher Ferguson,ECE,64,Female
1354,Sharon Buckner,ASTR,26,Male
1355,Desiree Bell,BIO,68,Female
1356,Naomi Sonoski,CSCE,34,Male
1357,Randall Becker,PHIL,60,Female
1358,Daniel Kalar,MUS,48,Female
1359,Omar Boyles,ENG,40,Female
1360,Marcelina Keaton,CSCE,47,Male
1361,John Fairfield,CHEM,59,Female
1362,David James,ECON,45,Female
1363,Alva Hammer,CSCE,25,Male
1364,James Brewer,STAT,40,Female
