UIN,StuName,BirthYear,Gender,Phone,Major
10494,Alma Miller,2003,Female,5.81030179,Astronomy
10495,Charla Reed,2004,Female,1.357738378,Philosophy
10496,James Hersha,2000,Female,3.497680359,Music
10497,Bethany Kiedrowski,2002,Female,3.586300755,Music
10498,Terry Garcia,2005,Male,2.61650978,Economics
10499,Jason Scott,2001,Female,8.74334121,Physics
10500,Tara Chin,2002,Male,5.870695921,Engineering
10501,Ida Heckman,2005,Male,1.581622301,Mathematics
10502,Jorge Houghtaling,2004,Male,2.711934987,Music
10503,April Mcclure,2002,Male,9.487015481,History
10504,James Thomas,2001,Male,7.8410016,Music
10505,Karen Greer,2001,Male,1.842090284,Philosophy
10506,Keith Irving,2004,Male,3.131573559,Electrical Eng
10507,Charles Bean,2002,Female,8.687082452,Economics
10508,Jonathan Partridge,2000,Female,9.1192633,Psychology
10509,Hector Arrant,2002,Female,3.658096484,Music
10510,Mildred Alexander,2005,Male,2.361712636,Psychology
10511,James Mestas,2001,Female,9.548292522,Mathematics
10512,Burton Keller,2002,Male,6.912190648,Music
10513,Thomas Griffin,1999,Female,7.545718975,Engineering
10514,Faye Lorenz,2004,Female,3.422595744,History
10515,Diana Wardlow,2002,Male,1.540418994,Astronomy
10516,John Alexander,2000,Male,4.672713836,Philosophy
10517,Patrick Dibbles,2003,Female,6.209883056,Engineering
10518,James Smith,2002,Male,2.62675622,Physics
10519,Lisa Bass,2004,Female,9.884384541,Computer Science
10520,Terrence Krueger,2000,Male,1.4192535,Statistics
10521,Ricardo Barber,1999,Female,5.143953065,Chemistry
10522,Mindy Maples,2004,Female,4.161351437,Mathematics
10523,Diane Cooper,2004,Female,9.318931411,History
10524,Mary Dugue,2004,Male,1.979086847,Biology
10525,Janet Kleist,1999,Female,5.14076563,Chemistry
10526,Gordon Davies,2001,Female,5.674826728,Art
10527,Ophelia Stokes,2003,Female,3.929466323,Astronomy
10528,Robert Lester,2005,Male,7.406785385,Physics
10529,Irma Barragan,2002,Female,8.214922024,Philosophy
10530,Robin Rivard,2005,Female,1.933367578,Electrical Eng
10531,Bill Davis,2003,Male,2.581025418,Computer Science
10532,Celia Bridgeman,2001,Male,1.88748301,Music
10533,Kyle Dewald,2001,Male,6.462834953,Art
10534,John Borton,2001,Male,9.130768767,Computer Science
10535,Harry Davis,2001,Male,1.759090001,Psychology
10536,Maria Walker,2000,Male,4.647690754,Psychology
10537,Cora Ferrari,2002,Female,1.242548792,Mathematics
10538,Simon Kohn,2001,Male,6.73537002,Computer Science
10539,Patricia Bradley,2005,Female,4.499637873,Philosophy
10540,Jason Rentfro,2004,Female,5.780380561,Music
10541,David Gay,2005,Female,6.92561769,Astronomy
10542,Brenda Givens,2002,Female,6.3750021,Physics
10543,Sandra Payne,2003,Male,8.155948872,Art
10544,Joseph Ramirez,2000,Male,4.179097301,History
10545,Gina Quesnell,2004,Male,5.626889406,Chemistry
10546,Christine Wallace,2005,Male,3.800592617,Mathematics
10547,Wilbert Todd,2004,Male,3.61142451,Astronomy
10548,Mildred Holland,2002,Female,8.518659249,Engineering
10549,Shonda Plato,2003,Male,8.60603762,Electrical Eng
10550,Donna Estrada,2005,Male,1.414377737,Computer Science
10551,Madeleine Newton,2003,Female,1.282962688,Engineering
10552,Heather Kershaw,2003,Male,7.899068805,Physics
10553,Lynn Greenwood,2001,Male,8.928932291,Chemistry
10554,Christopher Mcsween,2002,Male,6.6688781,Art
10555,Wilbert Ray,2000,Female,6.681798318,Biology
10556,Julie Mckain,2005,Male,3.693816944,Psychology
10557,Demetrice Coello,2003,Male,1.265561471,Electrical Eng
10558,Paul Wright,2001,Male,2.883867192,History
10559,Gary Perlman,2005,Male,2.373314263,Philosophy
10560,Katherine Conroy,2002,Male,6.80749665,Physics
10561,Aaron Elrod,2001,Male,5.390979568,Biology
10562,Elida Ohearn,2003,Female,2.613729071,Computer Science
10563,Debra Chandler,2004,Female,3.791172591,Mathematics
10564,Jean Young,2000,Female,7.989048814,Music
10565,George Collins,2000,Male,1.589819169,Computer Science
10566,Willie William,2005,Male,9.367551931,Chemistry
10567,Tracy Tarasuik,2001,Male,9.976932716,Computer Science
10568,Sara Melvin,2002,Female,2.694142966,Statistics
10569,Billy Miles,2000,Female,5.628605237,Music
10570,Phillip Brown,2003,Female,6.783079457,History
10571,Wayne Parker,2002,Female,8.383020753,Computer Science
10572,Stacy Schafer,2005,Female,7.776057733,Astronomy
10573,William Cheung,2000,Female,5.77858375,Statistics
10574,Monika Smith,2005,Male,9.121985,Statistics
10575,Rebecca Perry,2003,Male,4.422119888,Music
10576,Kay Holland,2002,Female,7.201166824,Mathematics
10577,Rosalinda Swisher,2003,Female,8.26742666,Philosophy
10578,Viola Matlock,2001,Female,5.998466283,Computer Science
10579,Curtis Greer,2000,Female,7.455993059,Physics
10580,Emma Nunnally,2004,Female,3.314349927,Biology
10581,Vicki Cameron,2000,Female,7.641054934,Biology
10582,Karen Garris,2004,Male,4.759176219,Mathematics
10583,Molly Purvis,2005,Male,5.823725833,Art
10584,Janet Longo,2005,Female,3.584723907,Engineering
10585,Michael Shirley,2002,Female,4.795204105,Economics
10586,Elbert Boers,2002,Male,7.314484967,Biology
10587,Filiberto Pena,2002,Male,5.920720219,Music
10588,Melvin Allen,2003,Female,1.339061133,Chemistry
10589,Shannon Dipietro,1999,Female,8.264418818,Music
10590,Jessica Sim,2003,Male,5.907964684,Astronomy
10591,Alicia Allen,2002,Male,4.77976765,Mathematics
10592,Anna Jones,2003,Female,3.58202374,Art
10593,Alice Neal,2001,Male,7.229669149,Music
10594,Charles Lukas,2001,Male,7.68557737,History
10595,Virginia Hyatt,2005,Female,9.631990466,Psychology
10596,Amanda Murdock,2002,Male,9.565800055,Engineering
10597,Lacy Hannan,2000,Male,1.993575315,Economics
10598,Madeleine Pinson,2004,Female,5.512877764,Statistics
10599,Roger Bienfang,1999,Male,8.924667072,Engineering
10600,Nancy Pruzansky,2004,Male,1.121210654,Philosophy
10601,Margaret Cartright,2003,Female,3.237625231,Statistics
10602,Edward Berry,1999,Male,9.144369555,Engineering
10603,Karen Martin,2001,Male,9.177198448,Art
10604,Lindsey Frazier,2004,Male,2.738051043,Economics
10605,Terri Shadwick,2003,Female,5.561824984,Psychology
10606,Steven Richardt,2002,Female,3.410285549,History
10607,Patrick Hamilton,2005,Female,9.330909998,Astronomy
10608,Blanch Wright,2004,Female,1.563607494,Chemistry
10609,Shelly Torres,2005,Female,8.371326739,Engineering
10610,John Herrera,1999,Female,7.817835221,Mathematics
10611,Craig Bowen,2000,Male,8.809980065,Chemistry
10612,Laverne Mintz,2003,Female,2.271980727,Engineering
10613,Juanita Gomez,2002,Male,2.451439179,Economics
10614,Eva Baylor,2002,Female,8.729976562,Engineering
10615,Jody Valle,2003,Female,8.82611898,Mathematics
10616,Cecile Hembree,2004,Male,4.6463297,Chemistry
10617,Athena Griffin,2000,Female,1.974515012,Astronomy
10618,James Evans,2002,Female,5.749413512,Chemistry
10619,Gail Dayton,2001,Male,9.446230867,Art
10620,Angel Schwartz,2005,Male,1.685178937,Psychology
10621,Jamika Davidson,2001,Female,6.629405897,Chemistry
10622,Maria Erickson,2003,Female,6.600705978,Biology
10623,Robert Jernberg,1999,Female,4.733805221,Physics
10624,Nora Boyd,2002,Male,5.860070615,Physics
10625,Stacy Pritchett,2001,Female,4.328293269,Philosophy
10626,Keith Williams,2003,Female,7.400878774,Physics
10627,David Vereen,1999,Female,5.984412754,Art
10628,John Maertz,1999,Male,4.866359755,Biology
10629,Laura Rooney,2005,Female,2.135293163,Mathematics
10630,Anna Mendez,2005,Male,3.369608132,Physics
10631,Linda Jaramillo,1999,Female,9.451449178,Psychology
10632,Leslie Mccaskin,2001,Male,2.795184992,Computer Science
10633,Aaron Cowboy,2001,Female,8.246986889,Philosophy
10634,David Bronson,2003,Male,7.419280702,Mathematics
10635,Tommy Romano,2005,Female,7.275289812,Astronomy
10636,Donnetta Gibson,1999,Female,3.166755961,Engineering
10637,Richard Everly,2004,Female,6.459465937,Engineering
10638,Gordon Mancuso,2003,Female,1.782776683,Economics
10639,Linda Sipe,2003,Male,6.630435324,Philosophy
10640,Betty Bayerl,2003,Male,7.310229293,Economics
10641,Tanesha Simmons,2004,Male,6.205658281,Electrical Eng
10642,Jenna Brown,1999,Male,4.476580136,Astronomy
10643,Darren Derider,1999,Female,3.411223292,Astronomy
10644,Deanna Walker,2001,Male,5.4353872,Philosophy
10645,Maria Chesser,2002,Male,8.496628615,Philosophy
10646,William Berman,2001,Female,4.399425119,Mathematics
10647,Debra Smith,1999,Female,3.4262475,Statistics
10648,Jade Laureano,2005,Male,8.841102162,Computer Science
10649,Rita Galow,2004,Female,5.83745204,History
10650,Charles Foreman,2005,Male,1.646192173,Computer Science
10651,Cindy Hedrick,2003,Male,2.44041715,Biology
10652,Geneva Kirk,2003,Female,4.838192718,Astronomy
10653,Allen Johnson,2005,Female,4.664746769,Engineering
10654,Joan Fleck,1999,Male,6.801227831,Art
10655,Jorge Tyler,2002,Male,6.933877582,Computer Science
10656,Mary Stewart,2001,Female,4.651769307,Music
10657,Joseph Culliton,2004,Female,8.313658757,Psychology
10658,Dennis Hinton,2003,Male,7.183606801,Biology
10659,Ilene Netolicky,2002,Female,2.223052576,Biology
10660,Amber Johnson,2002,Female,8.945409613,Physics
10661,Marjorie Byrnes,2004,Female,9.143389528,History
10662,Adam Coon,2003,Female,5.59571127,Psychology
10663,Shona Martinez,2005,Female,2.293359707,Psychology
10664,Bonnie Button,1999,Male,1.254875089,Engineering
10665,Brittany Johnson,2005,Male,5.17445248,Astronomy
10666,Matthew Lopez,2002,Male,4.856156251,Chemistry
10667,Brenda Harper,2000,Male,2.621540526,Electrical Eng
10668,Shantel Metz,2005,Male,5.333805625,Music
10669,Carlo Moreland,2000,Male,8.299892174,Engineering
10670,Janet Lu,2003,Male,8.596792819,Physics
10671,Gary Hausmann,2002,Female,2.266108022,Chemistry
10672,Armando Thomas,2001,Male,8.534146123,Physics
10673,Stanley Hernandez,2004,Female,2.704225629,Art
10674,Terrance Russ,2000,Male,1.547381764,Physics
10675,Thelma Elliott,2003,Male,4.403140316,History
10676,Paul Hastings,2000,Female,2.192129188,Psychology
10677,Joe Starkweather,2004,Male,9.253326365,Statistics
10678,Lewis Wilson,2002,Female,3.108889293,Philosophy
10679,Tasha Butler,2004,Female,4.182168309,Statistics
10680,Verna Brown,2004,Male,4.343053157,Chemistry
10681,Bryan Nelson,2003,Female,4.360498033,Music
10682,Kari Baxter,2002,Male,2.798172489,Statistics
10683,Robert Vansant,1999,Male,5.864258873,Music
10684,John Bryan,1999,Female,4.90386939,Economics
10685,Sara Fairfield,1999,Male,6.651519344,Astronomy
10686,Ashley Tienda,2003,Male,2.449538451,Computer Science
10687,Thad Broadway,1999,Female,3.867232062,Physics
10688,Helen Guthrie,2002,Male,3.34769512,Music
10689,Melissa Vo,2000,Male,3.666699006,Psychology
10690,Lois Paulk,2003,Male,1.563397331,Psychology
10691,Ann Campbell,2005,Male,4.57725566,Biology
10692,Sherri Zapata,2001,Male,8.144152025,Psychology
10693,Jose Nachtrieb,2004,Male,3.42050194,Electrical Eng
10694,Melinda Cobb,2005,Male,9.538431202,Physics
10695,Shannon Mercer,2004,Male,5.364468877,Astronomy
10696,Clark Cutlip,2004,Female,1.474731321,Astronomy
10697,Randy Thomas,1999,Male,4.519243783,Engineering
10698,John Tackett,1999,Male,9.221757518,Computer Science
10699,Meagan Stackhouse,2000,Male,8.398221614,Music
10700,Jackie Doyle,1999,Female,7.831375972,Computer Science
10701,Blanche Williams,2003,Female,3.301601238,Chemistry
10702,Edwin Jarrett,2001,Male,9.527216233,Psychology
10703,George Guerin,2002,Female,4.386166965,Mathematics
10704,Robert Kiley,2001,Female,9.150559984,History
10705,Charles Tidmore,2004,Male,7.426609312,Physics
10706,Jose Hershenson,2003,Female,4.536899135,Music
10707,Joan Hutchinson,2005,Female,4.896081742,Music
10708,William Wiener,1999,Male,6.91140817,Biology
10709,Suzette Morgan,2001,Male,4.125470662,Art
10710,Micheal Maddox,2004,Male,9.943966779,Psychology
10711,Benjamin Johnson,2004,Female,2.640504927,Mathematics
10712,Jacob George,2001,Female,4.88029914,Art
10713,Laura Jones,2000,Male,7.304083657,Art
10714,Leroy Evans,2000,Male,3.358604689,Art
10715,William Neumeyer,2000,Female,4.191609047,Astronomy
10716,Stephanie King,2001,Male,3.265077357,Economics
10717,Haley Hight,2003,Female,6.982403409,Astronomy
10718,Shonda Wright,1999,Male,4.21752194,Physics
10719,Christie Ashe,2002,Male,1.68240938,Electrical Eng
10720,Fidel Swann,2004,Male,9.111679877,Physics
10721,Lydia Seguin,2000,Female,6.940974798,Biology
10722,Mario Santini,2002,Female,5.966055595,Biology
10723,Thomas Morrison,2001,Female,3.850964256,Chemistry
10724,Martha Rossi,2000,Female,5.624815353,Chemistry
10725,Glenda Bourgoin,1999,Female,8.588683311,Statistics
10726,George Middlebrooks,2003,Female,4.911084279,Art
10727,Juan Calicott,2004,Female,8.386471869,Philosophy
10728,Lucinda Meier,2003,Male,3.63037173,Biology
10729,Elizabeth Izaguirre,2000,Male,6.824953085,Economics
10730,Katherine Ford,2002,Female,7.928888864,Art
10731,Charles Wilson,1999,Male,7.687495857,Astronomy
10732,Gerald Tomblin,2001,Female,3.103489426,Biology
10733,Helen Liner,2003,Male,4.313108963,Art
10734,Alysia Horne,2004,Male,8.987979061,Electrical Eng
10735,Kelly Cordeiro,2003,Female,2.287139329,Electrical Eng
10736,Theresa Ling,2005,Male,2.327044344,History
10737,Ronald Duvall,2000,Female,1.419237084,Mathematics
10738,Anthony Grisson,1999,Male,2.150796773,Art
10739,James Juliano,2000,Male,6.920328416,Biology
10740,Jason Pearson,2005,Male,9.724473699,Chemistry
10741,Phil Spiller,1999,Male,3.560524986,Physics
10742,Alton Olney,2002,Male,6.478099983,Philosophy
10743,Barbara Daniel,2001,Female,3.372901597,Chemistry
10744,Peter Davis,2001,Male,2.996311954,Computer Science
10745,Mary Bouldin,1999,Male,7.919461897,Chemistry
10746,Marion Miller,2005,Female,8.341561082,Physics
10747,Robert Ruiz,2005,Male,8.627222248,Philosophy
10748,Kristin Nielsen,2000,Female,5.58526811,Philosophy
10749,Sharon Byers,2004,Female,1.546984049,Computer Science
10750,Melissa Collins,1999,Male,6.304913809,Music
10751,Gladys Talley,2003,Male,6.7823947,Physics
10752,Kenneth Pflug,2000,Female,9.237260166,Chemistry
10753,Wendy Dunlap,2003,Male,9.464039176,Biology
10754,Gary Cooper,2001,Female,4.680418358,Electrical Eng
10755,Eleanor Edwards,2000,Female,2.360708922,Chemistry
10756,Angel Vien,2002,Male,8.42097313,Music
10757,Debbie Romero,2003,Female,4.882274135,Art
10758,Daniel Duggan,2004,Male,2.36237305,Statistics
10759,Everett Harper,2004,Female,2.1198009,History
10760,Patricia Macias,2000,Male,4.38316202,Psychology
10761,Frederick Seidel,2004,Female,4.763005798,Music
10762,Lisa Lietzke,1999,Female,4.261542478,Physics
10763,Linda Fleming,2003,Male,5.52470442,Economics
10764,Abel Davis,2004,Male,8.291850804,Art
10765,Timothy Betance,2001,Female,3.802813688,Mathematics
10766,Alva Railey,2003,Female,9.835283383,Electrical Eng
10767,Hazel Stone,2004,Male,9.904325025,Statistics
10768,Nicholas Hesler,2003,Male,8.828709158,Statistics
10769,Alice Walker,2005,Female,9.295544599,Biology
10770,Kirsten Cordes,2003,Female,8.203448,Art
10771,Isabelle Kelley,2005,Male,7.527189827,Physics
10772,Mayra Phothirath,2002,Male,4.445667779,Engineering
10773,Rosenda Umberger,2004,Female,6.74899151,Philosophy
10774,Sherry Woytowich,2001,Male,1.89923957,Electrical Eng
10775,Tonia Ledezma,2003,Male,9.234483413,Chemistry
10776,Daniel Street,2003,Male,1.791065652,Mathematics
10777,Keith Olivarez,1999,Female,7.144135373,Statistics
10778,Danny Cochran,2003,Male,7.697986656,Economics
10779,Lourdes Bransom,1999,Male,4.319290242,Computer Science
10780,Stevie Laine,2000,Female,8.569411678,Philosophy
10781,Lula Adams,2005,Female,9.512009368,Biology
10782,Joseph Myers,2003,Male,3.345337897,Computer Science
10783,Mona Carmichael,2000,Female,5.748949342,Statistics
10784,Tonya Crawford,2003,Female,7.397052502,Engineering
10785,Jerry Mcguffin,2000,Male,2.827383252,Statistics
10786,Terry Moore,2001,Female,2.702575334,Physics
10787,Antonio Hanna,1999,Female,9.658667772,History
10788,Catherine Smith,2002,Female,6.705645474,Electrical Eng
10789,Billy Power,1999,Male,5.81456131,Electrical Eng
10790,Kimberly Knowles,2001,Male,6.331252632,Astronomy
10791,Clyde Vest,2002,Female,9.453699661,Economics
10792,Clyde Kuhn,2005,Female,4.377525267,Computer Science
10793,Eric Paci,1999,Female,8.64516063,Electrical Eng
10794,Albert Hobbs,1999,Male,4.81022368,History
10795,William Harris,1999,Male,4.963638133,Physics
10796,Zella Knupp,2002,Female,7.177213753,Computer Science
10797,Ronald Chalepah,2005,Male,8.979055861,Biology
10798,Jeanette Forde,2002,Male,7.45358116,Computer Science
10799,Samantha Turner,2000,Male,8.36516324,Psychology
10800,Carl Harter,2001,Female,4.199629625,History
10801,Richard Battle,2003,Female,6.597032762,Biology
10802,Erin Bentley,2002,Female,9.326779003,Electrical Eng
10803,Larry Vroom,2000,Female,6.610686418,Psychology
10804,Kimberly Jones,2005,Female,7.789440533,Physics
10805,Lillie Angelovich,2002,Male,1.957282398,Computer Science
10806,Sandra Taylor,2005,Male,8.692023481,Astronomy
10807,Frances Howk,2005,Male,7.517054092,Electrical Eng
10808,Tim Williams,2000,Male,5.27469886,Psychology
10809,Kevin Sanchez,1999,Female,6.269451401,Engineering
10810,John Boelter,2000,Female,2.51635968,Biology
10811,Donna Vancleave,2004,Female,6.575898506,Music
10812,Ernest Corsi,2002,Male,4.700404627,Mathematics
10813,Ryan Stewart,2005,Female,3.651043311,History
10814,Peter Carter,2002,Female,1.548040492,Art
10815,Maria West,2004,Female,1.798532315,Physics
10816,Doris Morris,1999,Male,9.440643668,Biology
10817,Matthew Strieker,2005,Female,2.759848046,Chemistry
10818,Charles Steele,2004,Male,1.656888442,Music
10819,Mildred Parker,2001,Female,3.773826526,Music
10820,Mary Craighead,2002,Female,8.995135711,History
10821,Connie Johnson,2000,Male,5.151026907,Electrical Eng
10822,Wesley Formica,2005,Male,8.803187078,Engineering
10823,Linda Lavigne,2001,Male,6.594963845,Music
10824,Lamont Walker,1999,Male,3.62531578,Astronomy
10825,Shane Taylor,1999,Male,1.364313955,Biology
10826,Lucy Strawder,1999,Female,9.750903252,Electrical Eng
10827,Irvin Mcdonald,2003,Male,4.696084527,Art
10828,Rhonda Amorosi,2003,Female,9.805618825,Electrical Eng
10829,Debrah Foster,2001,Male,8.79061819,Physics
10830,Karen Mcclintock,2005,Female,7.132958967,Astronomy
10831,Daniela Rhoads,2001,Female,7.948568045,Philosophy
10832,Christopher Davis,1999,Male,6.703555894,Art
10833,Andrew Vargas,2004,Male,6.297434214,Physics
